feasible,fit_seconds,fpr_gap,meta_best_iteration,model,objective,params_json,protocol_hint,stage,status,threshold,trial,val_f1,val_fpr,val_pr_auc,val_precision,val_recall
1,0.5648144839797169,0.0,1,lightgbm,0.024131097229617746,"{""colsample_bytree"": 0.765396449714925, ""learning_rate"": 0.03736430723869923, ""max_depth"": 8, ""min_child_samples"": 188, ""min_split_gain"": 0.49587643129857384, ""n_estimators"": 2575, ""num_leaves"": 186, ""reg_alpha"": 0.017483462570320622, ""reg_lambda"": 0.12333700488557153, ""subsample"": 0.8885405158713048, ""subsample_freq"": 1}",bluetooth,refine,ok,inf,17,0.0,0.0,0.4826219445923549,0.0,0.0
1,0.557927604066208,0.0,1,lightgbm,0.02413101279953475,"{""colsample_bytree"": 0.7790229230687701, ""learning_rate"": 0.05244860317001065, ""max_depth"": 12, ""min_child_samples"": 230, ""min_split_gain"": 0.6472142293185656, ""n_estimators"": 2721, ""num_leaves"": 166, ""reg_alpha"": 0.011525891998443017, ""reg_lambda"": 0.1521860083208168, ""subsample"": 0.8444114873039792, ""subsample_freq"": 1}",bluetooth,refine,ok,inf,18,0.0,0.0,0.482620255990695,0.0,0.0
1,10.937222016043961,0.0,,complex_mlp,1.0493706096914848,"{""batch_size"": 65536, ""depth"": 4, ""dropout"": 0.11050549614454053, ""lr"": 0.0002261680382706081, ""weight_decay"": 0.00016765281355586838, ""width"": 512}",bluetooth,coarse,ok,0.08915919810533524,1,0.9993736062739595,0.0,0.9999400683505038,1.0,0.9987479967948718
1,7.432577126892284,0.0,,complex_mlp,1.0489797711476168,"{""batch_size"": 65536, ""depth"": 3, ""dropout"": 0.3271846095586477, ""lr"": 0.00013344913695115948, ""weight_decay"": 1.0081565554870504e-05, ""width"": 256}",bluetooth,coarse,ok,0.04548631235957146,2,0.9989973932223782,0.0,0.999647558504771,1.0,0.9979967948717948
1,6.029185386141762,0.0,,complex_mlp,1.0493190480025092,"{""batch_size"": 32768, ""depth"": 4, ""dropout"": 0.31425100538715733, ""lr"": 0.00010674190105753501, ""weight_decay"": 1.8537685694226683e-07, ""width"": 384}",bluetooth,coarse,ok,0.060263391584157944,3,0.9993234608734872,0.0,0.9999117425804404,1.0,0.9986478365384616
1,7.388485874980688,0.0,,complex_mlp,1.049544255428846,"{""batch_size"": 65536, ""depth"": 2, ""dropout"": 0.1887026345589319, ""lr"": 0.0018236953017160135, ""weight_decay"": 2.576610813667392e-06, ""width"": 256}",bluetooth,coarse,ok,0.23685911297798157,4,0.9995490756049902,0.0,0.9999035964771167,1.0,0.9990985576923077
1,3.20445633190684,0.0,,complex_mlp,1.049443942182769,"{""batch_size"": 16384, ""depth"": 3, ""dropout"": 0.164352213091565, ""lr"": 0.00047206403682544955, ""weight_decay"": 6.765101474374522e-07, ""width"": 512}",bluetooth,coarse,ok,0.15465369820594788,5,0.9994488149521471,0.0,0.9999025446124403,1.0,0.9988982371794872
1,6.05887994193472,0.0,,complex_mlp,1.049771583591299,"{""batch_size"": 32768, ""depth"": 3, ""dropout"": 0.14608690811808267, ""lr"": 0.0006509421815041761, ""weight_decay"": 0.0003445056269246217, ""width"": 384}",bluetooth,coarse,ok,0.3145224452018738,6,0.9997745886242393,0.0,0.9999398993411946,1.0,0.9995492788461539
1,7.455532228806987,0.0,,complex_mlp,1.0491370561267757,"{""batch_size"": 65536, ""depth"": 4, ""dropout"": 0.25235807876289723, ""lr"": 0.00010134984530669414, ""weight_decay"": 4.562283670930573e-06, ""width"": 256}",bluetooth,coarse,ok,0.0799718126654625,7,0.9991479123853441,0.0,0.9997828748286335,1.0,0.9982972756410257
1,7.378892466891557,0.0,,complex_mlp,1.049291860568201,"{""batch_size"": 65536, ""depth"": 3, ""dropout"": 0.14931565743057248, ""lr"": 0.0001615920637018107, ""weight_decay"": 2.1245392054230976e-05, ""width"": 640}",bluetooth,coarse,ok,0.0844266265630722,8,0.9992983862884635,0.0,0.9998694855947485,1.0,0.9985977564102564
1,7.418385893106461,0.0,,complex_mlp,1.0495160798951042,"{""batch_size"": 65536, ""depth"": 3, ""dropout"": 0.13435159092038748, ""lr"": 0.0007639441103778272, ""weight_decay"": 0.00023162206245776044, ""width"": 384}",bluetooth,refine,ok,0.35920876264572144,9,0.9995240123255755,0.0,0.9998413513905736,1.0,0.9990484775641025
1,5.598327330080792,0.0,,complex_mlp,1.0497966422893712,"{""batch_size"": 16384, ""depth"": 3, ""dropout"": 0.14812446438696636, ""lr"": 0.00046666897283317404, ""weight_decay"": 0.0003091258563641667, ""width"": 384}",bluetooth,refine,ok,0.16395872831344604,10,0.9997996393508315,0.0,0.9999400587707933,1.0,0.9995993589743589
1,3.568020078120753,0.0,,complex_mlp,1.0494456391171505,"{""batch_size"": 16384, ""depth"": 3, ""dropout"": 0.1299421777671438, ""lr"": 0.0004970398335575083, ""weight_decay"": 0.00016759144953344077, ""width"": 512}",bluetooth,refine,ok,0.2872569262981415,11,0.9994488149521471,0.0,0.9999364833000673,1.0,0.9988982371794872
1,4.894856691127643,0.0,,complex_mlp,1.0497706635196524,"{""batch_size"": 16384, ""depth"": 3, ""dropout"": 0.055184114546271715, ""lr"": 0.00044297224263399837, ""weight_decay"": 0.00010833233370505722, ""width"": 384}",bluetooth,refine,ok,0.21237704157829285,12,0.9997745886242393,0.0,0.9999214979082627,1.0,0.9995492788461539
1,1.2742100099567324,0.0,56,xgboost,1.049713115969536,"{""colsample_bytree"": 0.8786776956030992, ""gamma"": 0.0251243224488557, ""learning_rate"": 0.04150384876160038, ""max_bin"": 256, ""max_depth"": 4, ""min_child_weight"": 0.8997968057437559, ""n_estimators"": 2839, ""reg_alpha"": 0.04418272351332807, ""reg_lambda"": 0.010862749493999724, ""subsample"": 0.8649270351428118}",mqtt,coarse,ok,0.9408913254737854,1,0.9999661975639711,2.530812643939969e-05,0.9999999933991764,0.9999774647887324,0.9999549305931134
1,1.3105352688580751,0.0,7,xgboost,1.048127024932756,"{""colsample_bytree"": 0.8622754492459435, ""gamma"": 0.00026106980237664896, ""learning_rate"": 0.09234159687179823, ""max_bin"": 512, ""max_depth"": 8, ""min_child_weight"": 32.90501930671524, ""n_estimators"": 1710, ""reg_alpha"": 0.2320556116761927, ""reg_lambda"": 2.252751212153812, ""subsample"": 0.7790927432806265}",mqtt,coarse,ok,0.7400617003440857,2,0.9998985995470779,0.00017715688507579784,0.9999998847287199,0.9998422748473446,0.9999549305931134
1,1.3494535891804844,0.0,149,xgboost,1.049988732445157,"{""colsample_bytree"": 0.6604673306577502, ""gamma"": 0.0008116023287848712, ""learning_rate"": 0.012032198516715794, ""max_bin"": 256, ""max_depth"": 4, ""min_child_weight"": 1.6976735436364194, ""n_estimators"": 2357, ""reg_alpha"": 0.013854735464684216, ""reg_lambda"": 0.04675026520669811, ""subsample"": 0.8051707702913395}",mqtt,coarse,ok,0.7818166613578796,3,0.9999887325213237,0.0,0.9999999984766645,1.0,0.9999774652965567
1,1.5960526659619063,0.0,31,xgboost,1.049701847906859,"{""colsample_bytree"": 0.710770352106502, ""gamma"": 3.468097062318216, ""learning_rate"": 0.0697479654803996, ""max_bin"": 384, ""max_depth"": 8, ""min_child_weight"": 22.171369103823164, ""n_estimators"": 1898, ""reg_alpha"": 0.15207966709759105, ""reg_lambda"": 6.66647910051654, ""subsample"": 0.9505350809734119}",mqtt,coarse,ok,0.8786556124687195,4,0.9999549295774648,2.530812643939969e-05,0.9999999918757608,0.9999774642808852,0.9999323958896701
1,1.471060681156814,0.0,27,xgboost,1.05,"{""colsample_bytree"": 0.7529839364780667, ""gamma"": 0.0017441888505823205, ""learning_rate"": 0.09860615300852638, ""max_bin"": 512, ""max_depth"": 9, ""min_child_weight"": 1.2711172613992399, ""n_estimators"": 1595, ""reg_alpha"": 0.009562148885302713, ""reg_lambda"": 0.028468732162618072, ""subsample"": 0.9996509535508171}",mqtt,coarse,ok,0.8607712984085083,5,1.0,0.0,1.0,1.0,1.0
1,1.3211995800957084,0.0,26,xgboost,1.05,"{""colsample_bytree"": 0.6611098292926406, ""gamma"": 0.00020984320210385565, ""learning_rate"": 0.017482604405549378, ""max_bin"": 384, ""max_depth"": 7, ""min_child_weight"": 1.5259518788390458, ""n_estimators"": 2163, ""reg_alpha"": 0.12054924117063172, ""reg_lambda"": 0.049870497016580945, ""subsample"": 0.7796688781951638}",mqtt,coarse,ok,0.6040411591529846,6,1.0,0.0,1.0,1.0,1.0
1,1.3458173659164459,0.0,28,xgboost,1.05,"{""colsample_bytree"": 0.7221540623949183, ""gamma"": 0.00046839829284389933, ""learning_rate"": 0.09831664508015996, ""max_bin"": 512, ""max_depth"": 8, ""min_child_weight"": 11.470993822256306, ""n_estimators"": 2472, ""reg_alpha"": 5.435856912312574, ""reg_lambda"": 0.5987730964849185, ""subsample"": 0.7187610254670818}",mqtt,coarse,ok,0.8826426267623901,7,1.0,0.0,1.0,1.0,1.0
1,1.2777427500113845,0.0,19,xgboost,1.05,"{""colsample_bytree"": 0.739407752293565, ""gamma"": 0.1577148188205859, ""learning_rate"": 0.06295828399159593, ""max_bin"": 384, ""max_depth"": 6, ""min_child_weight"": 4.5540879701828665, ""n_estimators"": 3003, ""reg_alpha"": 0.058921752697600374, ""reg_lambda"": 0.005820494158756803, ""subsample"": 0.8808939856603367}",mqtt,coarse,ok,0.7400076389312744,8,1.0,0.0,1.0,1.0,1.0
1,1.3649168729316443,0.0,60,xgboost,1.0497356514854461,"{""colsample_bytree"": 0.9531401363222932, ""gamma"": 0.003898586972350391, ""learning_rate"": 0.04660117486325538, ""max_bin"": 384, ""max_depth"": 8, ""min_child_weight"": 25.33494726007447, ""n_estimators"": 1321, ""reg_alpha"": 0.23086766441810397, ""reg_lambda"": 0.4935497958480929, ""subsample"": 0.9628098721831546}",mqtt,coarse,ok,0.8927903175354004,9,0.9999887327752301,2.530812643939969e-05,0.9999999994921984,0.9999774658043581,1.0
1,1.752658437937498,0.0,86,xgboost,1.05,"{""colsample_bytree"": 0.8252657609277251, ""gamma"": 0.001014657936988357, ""learning_rate"": 0.03794899914833756, ""max_bin"": 384, ""max_depth"": 9, ""min_child_weight"": 2.1365490760968675, ""n_estimators"": 1753, ""reg_alpha"": 0.00011696897189303898, ""reg_lambda"": 4.324479760087122, ""subsample"": 0.6853867786458078}",mqtt,coarse,ok,0.9094538688659668,10,1.0,0.0,0.9999999999999999,1.0,1.0
1,1.325942019931972,0.0,11,xgboost,1.05,"{""colsample_bytree"": 0.9175319612012912, ""gamma"": 0.0005457439883517747, ""learning_rate"": 0.14142745838203147, ""max_bin"": 384, ""max_depth"": 7, ""min_child_weight"": 2.103357818882276, ""n_estimators"": 1401, ""reg_alpha"": 0.024831414634467402, ""reg_lambda"": 0.010247446858724108, ""subsample"": 0.726935462909146}",mqtt,coarse,ok,0.8231858611106873,11,1.0,0.0,1.0,1.0,1.0
1,1.2672968900296837,0.0,83,xgboost,1.0491956847174113,"{""colsample_bytree"": 0.8308796169167606, ""gamma"": 0.0010618054256434325, ""learning_rate"": 0.020843167948720667, ""max_bin"": 256, ""max_depth"": 4, ""min_child_weight"": 26.499071568074108, ""n_estimators"": 2047, ""reg_alpha"": 0.000545119767722411, ""reg_lambda"": 0.4222300123833019, ""subsample"": 0.7576140996506112}",mqtt,coarse,ok,0.7552725076675415,12,0.9999549316087162,7.592437931819907e-05,0.9999999380375434,0.99993239893641,0.9999774652965567
1,1.3757155111525208,0.0,11,xgboost,1.05,"{""colsample_bytree"": 0.6644162949488925, ""gamma"": 0.0020221204236848442, ""learning_rate"": 0.14641456881032502, ""max_bin"": 512, ""max_depth"": 9, ""min_child_weight"": 2.3546374547723476, ""n_estimators"": 1965, ""reg_alpha"": 0.008318087330782866, ""reg_lambda"": 0.027513681172954593, ""subsample"": 1.0}",mqtt,refine,ok,0.7826322913169861,13,1.0,0.0,1.0,1.0,1.0
1,1.4175466720480472,0.0,25,xgboost,1.05,"{""colsample_bytree"": 0.7153145542596405, ""gamma"": 0.0021310295179203763, ""learning_rate"": 0.11865058236650465, ""max_bin"": 512, ""max_depth"": 9, ""min_child_weight"": 0.8365660942042705, ""n_estimators"": 2042, ""reg_alpha"": 0.007490879666418281, ""reg_lambda"": 0.04100978304506764, ""subsample"": 1.0}",mqtt,refine,ok,0.8688241839408875,14,1.0,0.0,1.0,1.0,1.0
1,1.3375141639262438,0.0,16,xgboost,1.05,"{""colsample_bytree"": 0.7357745833073285, ""gamma"": 0.0027878086102469187, ""learning_rate"": 0.13852303614833794, ""max_bin"": 512, ""max_depth"": 7, ""min_child_weight"": 3.0934012525932086, ""n_estimators"": 1637, ""reg_alpha"": 0.016862837874617027, ""reg_lambda"": 0.024961849787665746, ""subsample"": 0.992209640236581}",mqtt,refine,ok,0.846076250076294,15,1.0,0.0,1.0,1.0,1.0
1,1.3528610670473427,0.0,36,xgboost,1.0497356514854461,"{""colsample_bytree"": 0.7593128052445474, ""gamma"": 0.0018842520628780401, ""learning_rate"": 0.17001938294490113, ""max_bin"": 384, ""max_depth"": 7, ""min_child_weight"": 0.8386483530945519, ""n_estimators"": 1523, ""reg_alpha"": 0.007382465361521352, ""reg_lambda"": 0.024065889533036594, ""subsample"": 1.0}",mqtt,refine,ok,0.9521517157554626,16,0.9999887327752301,2.530812643939969e-05,0.9999999994921986,0.9999774658043581,1.0
1,1.836070281919092,0.0,128,xgboost,1.05,"{""colsample_bytree"": 0.8435668175465215, ""gamma"": 0.0027826324791842636, ""learning_rate"": 0.10152620491841009, ""max_bin"": 384, ""max_depth"": 8, ""min_child_weight"": 1.6897146459229448, ""n_estimators"": 1374, ""reg_alpha"": 0.002868324420014363, ""reg_lambda"": 0.04905765312452384, ""subsample"": 1.0}",mqtt,refine,ok,0.9756078720092773,17,1.0,0.0,1.0,1.0,1.0
1,1.4851812210399657,0.0,125,xgboost,1.0497356514854461,"{""colsample_bytree"": 0.7066517594492836, ""gamma"": 0.0022528006830994825, ""learning_rate"": 0.05994333627362363, ""max_bin"": 384, ""max_depth"": 7, ""min_child_weight"": 1.242073787768631, ""n_estimators"": 1387, ""reg_alpha"": 0.021866611584542957, ""reg_lambda"": 0.04539369441362135, ""subsample"": 1.0}",mqtt,refine,ok,0.945099949836731,18,0.9999887327752301,2.530812643939969e-05,0.9999999994921986,0.9999774658043581,1.0
1,0.8285768930800259,0.0,7,catboost,1.0489200709336024,"{""bagging_temperature"": 2.2962099834449656, ""border_count"": 64, ""depth"": 6, ""iterations"": 3090, ""l2_leaf_reg"": 1.2191582301153963, ""learning_rate"": 0.0639845202385478, ""random_strength"": 1.990884761937767}",mqtt,coarse,ok,0.6499758981498974,1,0.9999323974130744,0.00010123250575759876,0.9999999715620789,0.9999098652485465,0.9999549305931134
1,1.4231977958697826,0.0,4,catboost,1.049471303021675,"{""bagging_temperature"": 2.8110561574143276, ""border_count"": 128, ""depth"": 6, ""iterations"": 4033, ""l2_leaf_reg"": 11.588348885561135, ""learning_rate"": 0.09604787470858613, ""random_strength"": 0.7073419722821656}",mqtt,coarse,ok,0.612624060703897,2,0.9999774658043581,5.061625287879938e-05,0.9999999949221003,0.9999549326242733,1.0
1,1.4457469631452113,0.0,2,catboost,1.0494374988336836,"{""bagging_temperature"": 0.465407107976626, ""border_count"": 254, ""depth"": 6, ""iterations"": 2890, ""l2_leaf_reg"": 2.521731945814699, ""learning_rate"": 0.032748615392877836, ""random_strength"": 0.31917731321656156}",mqtt,coarse,ok,0.5791041888521687,3,0.9999436626066185,5.061625287879938e-05,0.9999999751170664,0.9999549295774648,0.9999323958896701
1,1.3687363758217543,0.0,2,catboost,1.0494487672010948,"{""bagging_temperature"": 0.6878322437872677, ""border_count"": 254, ""depth"": 5, ""iterations"": 3055, ""l2_leaf_reg"": 4.965740897226121, ""learning_rate"": 0.11001890036349307, ""random_strength"": 1.3293910166586842}",mqtt,coarse,ok,0.7331760655792222,4,0.9999549305931134,5.061625287879938e-05,0.9999999827353924,0.9999549305931134,0.9999549305931134
1,1.4459160899277776,0.0,4,catboost,1.049195686648025,"{""bagging_temperature"": 0.9510517506063547, ""border_count"": 128, ""depth"": 6, ""iterations"": 4494, ""l2_leaf_reg"": 1.54372448095893, ""learning_rate"": 0.059398417766215406, ""random_strength"": 2.04175714268637}",mqtt,coarse,ok,0.6761081540325949,5,0.9999549316087162,7.592437931819907e-05,0.9999999766498148,0.99993239893641,0.9999774652965567
1,2.3018937590532005,0.0,3,catboost,1.0499887323690005,"{""bagging_temperature"": 1.4254505305088907, ""border_count"": 128, ""depth"": 9, ""iterations"": 3167, ""l2_leaf_reg"": 21.89381214285338, ""learning_rate"": 0.10858849081055394, ""random_strength"": 2.9507182797622655}",mqtt,coarse,ok,0.6075476059505531,6,0.9999887325213237,0.0,0.9999999969535346,1.0,0.9999774652965567
1,2.5491755378898233,0.0,266,catboost,1.049471295915908,"{""bagging_temperature"": 1.6973209127751872, ""border_count"": 64, ""depth"": 7, ""iterations"": 4165, ""l2_leaf_reg"": 6.733334520433032, ""learning_rate"": 0.03858033124586582, ""random_strength"": 0.07473065067916862}",mqtt,coarse,ok,0.8255354921110285,7,0.9999774658043581,5.061625287879938e-05,0.9999998528067606,0.9999549326242733,1.0
1,1.3614656508434564,0.0,3,catboost,1.0499887321659669,"{""bagging_temperature"": 2.2455552620635153, ""border_count"": 128, ""depth"": 5, ""iterations"": 3072, ""l2_leaf_reg"": 7.966658007812442, ""learning_rate"": 0.11608486641992255, ""random_strength"": 0.09810343676518604}",mqtt,coarse,ok,0.46696961222720573,8,0.9999887325213237,0.0,0.9999999928928622,1.0,0.9999774652965567
1,1.510258762864396,0.0,3,catboost,1.0484139116038693,"{""bagging_temperature"": 4.801713358515288, ""border_count"": 254, ""depth"": 6, ""iterations"": 2183, ""l2_leaf_reg"": 13.451670354058633, ""learning_rate"": 0.017529452420301996, ""random_strength"": 2.359905031406147}",mqtt,coarse,ok,0.5241150922402147,9,0.9999324004596769,0.00015184875863639814,0.9999999746111304,0.9998648100581317,1.0
1,1.4929697669576854,0.0,3,catboost,1.0494600355937886,"{""bagging_temperature"": 0.630169346249478, ""border_count"": 254, ""depth"": 6, ""iterations"": 3259, ""l2_leaf_reg"": 1.8048198044312964, ""learning_rate"": 0.07729486252045022, ""random_strength"": 0.7414530527971293}",mqtt,coarse,ok,0.6142255799368923,10,0.9999661983256904,5.061625287879938e-05,0.9999999959377259,0.9999549316087162,0.9999774652965567
1,1.9218366360291839,0.0,220,catboost,1.0484026253517613,"{""bagging_temperature"": 2.7285065113258113, ""border_count"": 64, ""depth"": 5, ""iterations"": 4294, ""l2_leaf_reg"": 5.346548209337272, ""learning_rate"": 0.040877390367224695, ""random_strength"": 0.037071665430209344}",mqtt,coarse,ok,0.7665937417321302,11,0.9999211329810607,0.00015184875863639814,0.9999995991412955,0.9998648070120096,0.9999774652965567
1,1.6270069738384336,0.0,112,catboost,1.0497131149787524,"{""bagging_temperature"": 1.5811845374000946, ""border_count"": 64, ""depth"": 5, ""iterations"": 3095, ""l2_leaf_reg"": 1.2157669147181223, ""learning_rate"": 0.043436115910001606, ""random_strength"": 0.036883539456064166}",mqtt,coarse,ok,0.8914707153204171,12,0.9999661975639711,2.530812643939969e-05,0.9999999735835053,0.9999774647887324,0.9999549305931134
1,6.745202630991116,0.0,122,catboost,1.0484025670238641,"{""bagging_temperature"": 2.384295382112787, ""border_count"": 64, ""depth"": 11, ""iterations"": 2936, ""l2_leaf_reg"": 11.780995303995924, ""learning_rate"": 0.16887480729032062, ""random_strength"": 3.398820465639072}",mqtt,refine,ok,0.7035171185465418,13,0.9999211329810607,0.00015184875863639814,0.9999984325833524,0.9998648070120096,0.9999774652965567
1,2.320636009797454,0.0,3,catboost,1.05,"{""bagging_temperature"": 1.6220892442541575, ""border_count"": 128, ""depth"": 9, ""iterations"": 3740, ""l2_leaf_reg"": 19.246896561821238, ""learning_rate"": 0.13749792661473095, ""random_strength"": 2.088376412170006}",mqtt,refine,ok,0.7295350369740818,14,1.0,0.0,1.0,1.0,1.0
1,4.776015485869721,0.0,3,catboost,1.049460034604599,"{""bagging_temperature"": 3.369728860411722, ""border_count"": 254, ""depth"": 11, ""iterations"": 3858, ""l2_leaf_reg"": 14.813342708837009, ""learning_rate"": 0.10207591187065033, ""random_strength"": 2.496112193738867}",mqtt,refine,ok,0.664156352627227,15,0.9999661983256904,5.061625287879938e-05,0.9999999761539339,0.9999549316087162,0.9999774652965567
1,2.0318421779666096,0.0,2,catboost,1.0499774633423788,"{""bagging_temperature"": 1.612169218106449, ""border_count"": 128, ""depth"": 8, ""iterations"": 4237, ""l2_leaf_reg"": 16.890742019211874, ""learning_rate"": 0.2584944082389646, ""random_strength"": 3.6280612551413123}",mqtt,refine,ok,0.711966005257043,16,0.9999774647887324,0.0,0.9999999710729304,1.0,0.9999549305931134
1,1.7790425790008157,0.0,1,catboost,1.049988731810834,"{""bagging_temperature"": 2.4654662808185295, ""border_count"": 128, ""depth"": 8, ""iterations"": 3113, ""l2_leaf_reg"": 29.237914416536874, ""learning_rate"": 0.1550368441455337, ""random_strength"": 3.1973874168096548}",mqtt,refine,ok,0.6289700007039373,17,0.9999887325213237,0.0,0.999999985790206,1.0,0.9999774652965567
1,1.759088678052649,0.0,3,catboost,1.049206955065684,"{""bagging_temperature"": 1.2564954445555832, ""border_count"": 64, ""depth"": 8, ""iterations"": 3576, ""l2_leaf_reg"": 14.142096618272051, ""learning_rate"": 0.13912774605739456, ""random_strength"": 1.5256548965462862}",mqtt,refine,ok,0.569391078018577,18,0.9999661990873754,7.592437931819907e-05,0.9999999954298101,0.9999324004596769,1.0
1,1.8129459000192583,0.0,21,lightgbm,1.0499549272421247,"{""colsample_bytree"": 0.9335778860314816, ""learning_rate"": 0.040772791882945345, ""max_depth"": 8, ""min_child_samples"": 288, ""min_split_gain"": 0.3665201289278214, ""n_estimators"": 3480, ""num_leaves"": 200, ""reg_alpha"": 0.01711802986422544, ""reg_lambda"": 0.20669895289112103, ""subsample"": 0.7704574541774666, ""subsample_freq"": 1}",mqtt,coarse,ok,0.7654169529722594,1,0.9999549285617704,0.0,0.9999999736070884,1.0,0.9999098611862268
1,1.234567233826965,0.0,35,lightgbm,1.049471303021667,"{""colsample_bytree"": 0.8706970897208101, ""learning_rate"": 0.1208762650635995, ""max_depth"": 14, ""min_child_samples"": 225, ""min_split_gain"": 0.7175955961114486, ""n_estimators"": 4384, ""num_leaves"": 118, ""reg_alpha"": 0.011946701750815891, ""reg_lambda"": 0.033463212072146614, ""subsample"": 0.8294589758480824, ""subsample_freq"": 1}",mqtt,coarse,ok,0.8547948230615364,2,0.9999774658043581,5.061625287879938e-05,0.99999999492194,0.9999549326242733,1.0
1,1.2582258798647672,0.0,46,lightgbm,1.05,"{""colsample_bytree"": 0.6688035253199286, ""learning_rate"": 0.12243708752815555, ""max_depth"": 10, ""min_child_samples"": 50, ""min_split_gain"": 0.5917285669541076, ""n_estimators"": 2855, ""num_leaves"": 263, ""reg_alpha"": 0.028564908046589725, ""reg_lambda"": 5.977601495314221, ""subsample"": 0.943703952465953, ""subsample_freq"": 1}",mqtt,coarse,ok,0.8252866424842173,3,1.0,0.0,1.0,1.0,1.0
1,1.2208821738604456,0.0,45,lightgbm,1.0497356514854461,"{""colsample_bytree"": 0.9819471666620946, ""learning_rate"": 0.09612177298055234, ""max_depth"": -1, ""min_child_samples"": 288, ""min_split_gain"": 0.1623216529053193, ""n_estimators"": 4834, ""num_leaves"": 174, ""reg_alpha"": 4.201612769213616, ""reg_lambda"": 0.12331028826321112, ""subsample"": 0.7158905274380823, ""subsample_freq"": 1}",mqtt,coarse,ok,0.84462517724842,4,0.9999887327752301,2.530812643939969e-05,0.9999999994921985,0.9999774658043581,1.0
1,1.5652219199109823,0.0,72,lightgbm,1.05,"{""colsample_bytree"": 0.8142153953871335, ""learning_rate"": 0.040701837019593956, ""max_depth"": 12, ""min_child_samples"": 58, ""min_split_gain"": 0.6502670523529469, ""n_estimators"": 4432, ""num_leaves"": 179, ""reg_alpha"": 0.0038529217099919637, ""reg_lambda"": 0.07282653794701109, ""subsample"": 0.7470943623537196, ""subsample_freq"": 1}",mqtt,coarse,ok,0.8785757357770606,5,1.0,0.0,0.9999999999999999,1.0,1.0
1,1.127728755120188,0.0,4,lightgbm,1.0499661925256443,"{""colsample_bytree"": 0.7225228651399551, ""learning_rate"": 0.013155646024591605, ""max_depth"": 8, ""min_child_samples"": 328, ""min_split_gain"": 0.588209489788872, ""n_estimators"": 2770, ""num_leaves"": 261, ""reg_alpha"": 0.0025847606241215424, ""reg_lambda"": 16.701089193878627, ""subsample"": 0.6723520719675451, ""subsample_freq"": 1}",mqtt,coarse,ok,0.5128269775766546,6,0.9999661968022175,0.0,0.9999999144685354,1.0,0.9999323958896701
1,4.058143042959273,0.0,699,lightgbm,1.04973565138388,"{""colsample_bytree"": 0.8118862192570881, ""learning_rate"": 0.030779955610497397, ""max_depth"": 10, ""min_child_samples"": 203, ""min_split_gain"": 0.365825072326628, ""n_estimators"": 3763, ""num_leaves"": 63, ""reg_alpha"": 1.3480018719534115, ""reg_lambda"": 70.2919097451779, ""subsample"": 0.8359780551493351, ""subsample_freq"": 1}",mqtt,coarse,ok,0.7650589161273083,7,0.9999887327752301,2.530812643939969e-05,0.9999999974608785,0.9999774658043581,1.0
1,1.9612699418794364,0.0,46,lightgbm,1.05,"{""colsample_bytree"": 0.9577608185685751, ""learning_rate"": 0.059809541609806754, ""max_depth"": 14, ""min_child_samples"": 169, ""min_split_gain"": 0.3131977570408735, ""n_estimators"": 1800, ""num_leaves"": 132, ""reg_alpha"": 0.04937015258580042, ""reg_lambda"": 0.017920487089464854, ""subsample"": 0.9062940740731207, ""subsample_freq"": 1}",mqtt,coarse,ok,0.8260574453667997,8,1.0,0.0,1.0,1.0,1.0
1,1.4613060660194606,0.0,44,lightgbm,1.05,"{""colsample_bytree"": 0.7876983205421959, ""learning_rate"": 0.07311704708709846, ""max_depth"": 14, ""min_child_samples"": 39, ""min_split_gain"": 0.3217411367845078, ""n_estimators"": 2489, ""num_leaves"": 48, ""reg_alpha"": 0.2928630025663569, ""reg_lambda"": 1.141310021399344, ""subsample"": 0.7379981165761671, ""subsample_freq"": 1}",mqtt,coarse,ok,0.883651520634282,9,1.0,0.0,1.0,1.0,1.0
1,1.3183212508447468,0.0,67,lightgbm,1.0497356514854461,"{""colsample_bytree"": 0.7520565952545105, ""learning_rate"": 0.09193775671422479, ""max_depth"": 6, ""min_child_samples"": 200, ""min_split_gain"": 0.9065375866778926, ""n_estimators"": 3444, ""num_leaves"": 141, ""reg_alpha"": 0.016160242404357757, ""reg_lambda"": 0.12327166042649736, ""subsample"": 0.8608256393039115, ""subsample_freq"": 1}",mqtt,coarse,ok,0.8631517750110012,10,0.9999887327752301,2.530812643939969e-05,0.9999999994921986,0.9999774658043581,1.0
1,2.1923400699160993,0.0,201,lightgbm,1.049471302945464,"{""colsample_bytree"": 0.7410141740807316, ""learning_rate"": 0.13481620698752073, ""max_depth"": 14, ""min_child_samples"": 286, ""min_split_gain"": 0.5575152860460181, ""n_estimators"": 2044, ""num_leaves"": 314, ""reg_alpha"": 0.21732012023666186, ""reg_lambda"": 0.007686611914194587, ""subsample"": 0.7429320899000457, ""subsample_freq"": 1}",mqtt,coarse,ok,0.8402346573541087,11,0.9999774658043581,5.061625287879938e-05,0.9999999933978835,0.9999549326242733,1.0
