case_id,protocol_used,feature,contribution,abs_contribution,direction,bias
bluetooth_TN_003,bluetooth,Max,-0.20980292558670044,0.20980292558670044,benign,-0.024201517924666405
bluetooth_TN_003,bluetooth,IAT,0.11830714344978333,0.11830714344978333,attack,-0.024201517924666405
bluetooth_TN_003,bluetooth,Tot size,0.04077693819999695,0.04077693819999695,attack,-0.024201517924666405
bluetooth_TN_003,bluetooth,Min,-0.03743112087249756,0.03743112087249756,benign,-0.024201517924666405
bluetooth_TN_003,bluetooth,Rate,0.010101442225277424,0.010101442225277424,attack,-0.024201517924666405
bluetooth_TN_003,bluetooth,Std,0.00241261487826705,0.00241261487826705,attack,-0.024201517924666405
bluetooth_TN_003,bluetooth,Drate,0.0,0.0,attack,-0.024201517924666405
bluetooth_TN_003,bluetooth,Protocol Type,0.0,0.0,attack,-0.024201517924666405
bluetooth_TN_003,bluetooth,Duration,0.0,0.0,attack,-0.024201517924666405
bluetooth_TN_003,bluetooth,Srate,0.0,0.0,attack,-0.024201517924666405
bluetooth_TN_003,bluetooth,cwr_flag_number,0.0,0.0,attack,-0.024201517924666405
bluetooth_TN_003,bluetooth,ece_flag_number,0.0,0.0,attack,-0.024201517924666405
bluetooth_TN_004,bluetooth,Tot sum,-4.832053184509277,4.832053184509277,benign,-0.024201517924666405
bluetooth_TN_004,bluetooth,Header_Length,-0.6638538241386414,0.6638538241386414,benign,-0.024201517924666405
bluetooth_TN_004,bluetooth,Number,-0.2781468331813812,0.2781468331813812,benign,-0.024201517924666405
bluetooth_TN_004,bluetooth,Max,-0.20980292558670044,0.20980292558670044,benign,-0.024201517924666405
bluetooth_TN_004,bluetooth,IAT,0.11830714344978333,0.11830714344978333,attack,-0.024201517924666405
bluetooth_TN_004,bluetooth,Tot size,0.04077693819999695,0.04077693819999695,attack,-0.024201517924666405
bluetooth_TN_004,bluetooth,Min,-0.03743112087249756,0.03743112087249756,benign,-0.024201517924666405
bluetooth_TN_004,bluetooth,Rate,0.010101442225277424,0.010101442225277424,attack,-0.024201517924666405
bluetooth_TN_004,bluetooth,Std,0.00241261487826705,0.00241261487826705,attack,-0.024201517924666405
bluetooth_TN_004,bluetooth,Drate,0.0,0.0,attack,-0.024201517924666405
bluetooth_TN_004,bluetooth,Protocol Type,0.0,0.0,attack,-0.024201517924666405
bluetooth_TN_004,bluetooth,Duration,0.0,0.0,attack,-0.024201517924666405
bluetooth_TN_004,bluetooth,Srate,0.0,0.0,attack,-0.024201517924666405
bluetooth_TN_004,bluetooth,cwr_flag_number,0.0,0.0,attack,-0.024201517924666405
bluetooth_TN_004,bluetooth,ece_flag_number,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_001,bluetooth,Tot sum,-4.20444917678833,4.20444917678833,benign,-0.024201517924666405
bluetooth_FN_001,bluetooth,Max,1.7602225542068481,1.7602225542068481,attack,-0.024201517924666405
bluetooth_FN_001,bluetooth,Tot size,1.4131810665130615,1.4131810665130615,attack,-0.024201517924666405
bluetooth_FN_001,bluetooth,Min,0.2754521667957306,0.2754521667957306,attack,-0.024201517924666405
bluetooth_FN_001,bluetooth,Number,-0.25376641750335693,0.25376641750335693,benign,-0.024201517924666405
bluetooth_FN_001,bluetooth,Header_Length,0.2049594223499298,0.2049594223499298,attack,-0.024201517924666405
bluetooth_FN_001,bluetooth,Rate,-0.20483924448490143,0.20483924448490143,benign,-0.024201517924666405
bluetooth_FN_001,bluetooth,IAT,0.17865997552871704,0.17865997552871704,attack,-0.024201517924666405
bluetooth_FN_001,bluetooth,Std,-0.039606474339962006,0.039606474339962006,benign,-0.024201517924666405
bluetooth_FN_001,bluetooth,Drate,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_001,bluetooth,Protocol Type,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_001,bluetooth,Duration,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_001,bluetooth,Srate,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_001,bluetooth,cwr_flag_number,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_001,bluetooth,ece_flag_number,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_002,bluetooth,Tot sum,-4.022685527801514,4.022685527801514,benign,-0.024201517924666405
bluetooth_FN_002,bluetooth,Max,2.194131851196289,2.194131851196289,attack,-0.024201517924666405
bluetooth_FN_002,bluetooth,Tot size,1.4131810665130615,1.4131810665130615,attack,-0.024201517924666405
bluetooth_FN_002,bluetooth,Min,0.2754521667957306,0.2754521667957306,attack,-0.024201517924666405
bluetooth_FN_002,bluetooth,Rate,0.2712448537349701,0.2712448537349701,attack,-0.024201517924666405
bluetooth_FN_002,bluetooth,Number,-0.25376641750335693,0.25376641750335693,benign,-0.024201517924666405
bluetooth_FN_002,bluetooth,Header_Length,0.2049594223499298,0.2049594223499298,attack,-0.024201517924666405
bluetooth_FN_002,bluetooth,IAT,0.17865997552871704,0.17865997552871704,attack,-0.024201517924666405
bluetooth_FN_002,bluetooth,Std,-0.039606474339962006,0.039606474339962006,benign,-0.024201517924666405
bluetooth_FN_002,bluetooth,Drate,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_002,bluetooth,Protocol Type,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_002,bluetooth,Duration,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_002,bluetooth,Srate,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_002,bluetooth,cwr_flag_number,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_002,bluetooth,ece_flag_number,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_003,bluetooth,Tot sum,-4.022685527801514,4.022685527801514,benign,-0.024201517924666405
bluetooth_FN_003,bluetooth,Max,2.194131851196289,2.194131851196289,attack,-0.024201517924666405
bluetooth_FN_003,bluetooth,Tot size,1.4131810665130615,1.4131810665130615,attack,-0.024201517924666405
bluetooth_FN_003,bluetooth,Min,0.2754521667957306,0.2754521667957306,attack,-0.024201517924666405
bluetooth_FN_003,bluetooth,Rate,0.2712448537349701,0.2712448537349701,attack,-0.024201517924666405
bluetooth_FN_003,bluetooth,Number,-0.25376641750335693,0.25376641750335693,benign,-0.024201517924666405
bluetooth_FN_003,bluetooth,Header_Length,0.2049594223499298,0.2049594223499298,attack,-0.024201517924666405
bluetooth_FN_003,bluetooth,IAT,0.17865997552871704,0.17865997552871704,attack,-0.024201517924666405
bluetooth_FN_003,bluetooth,Std,-0.039606474339962006,0.039606474339962006,benign,-0.024201517924666405
bluetooth_FN_003,bluetooth,Drate,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_003,bluetooth,Protocol Type,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_003,bluetooth,Duration,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_003,bluetooth,Srate,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_003,bluetooth,cwr_flag_number,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_003,bluetooth,ece_flag_number,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_004,bluetooth,Tot sum,-4.022685527801514,4.022685527801514,benign,-0.024201517924666405
bluetooth_FN_004,bluetooth,Max,2.194131851196289,2.194131851196289,attack,-0.024201517924666405
bluetooth_FN_004,bluetooth,Tot size,1.4131810665130615,1.4131810665130615,attack,-0.024201517924666405
bluetooth_FN_004,bluetooth,Min,0.2754521667957306,0.2754521667957306,attack,-0.024201517924666405
bluetooth_FN_004,bluetooth,Rate,0.2712448537349701,0.2712448537349701,attack,-0.024201517924666405
bluetooth_FN_004,bluetooth,Number,-0.25376641750335693,0.25376641750335693,benign,-0.024201517924666405
bluetooth_FN_004,bluetooth,Header_Length,0.2049594223499298,0.2049594223499298,attack,-0.024201517924666405
bluetooth_FN_004,bluetooth,IAT,0.17865997552871704,0.17865997552871704,attack,-0.024201517924666405
bluetooth_FN_004,bluetooth,Std,-0.039606474339962006,0.039606474339962006,benign,-0.024201517924666405
bluetooth_FN_004,bluetooth,Drate,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_004,bluetooth,Protocol Type,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_004,bluetooth,Duration,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_004,bluetooth,Srate,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_004,bluetooth,cwr_flag_number,0.0,0.0,attack,-0.024201517924666405
bluetooth_FN_004,bluetooth,ece_flag_number,0.0,0.0,attack,-0.024201517924666405
mqtt_TP_001,mqtt,syn_count,3.471879720687866,3.471879720687866,attack,-0.03622765094041824
mqtt_TP_001,mqtt,Rate,3.4677953720092773,3.4677953720092773,attack,-0.03622765094041824
mqtt_TP_001,mqtt,ack_count,2.066310405731201,2.066310405731201,attack,-0.03622765094041824
mqtt_TP_001,mqtt,IAT,1.1109139919281006,1.1109139919281006,attack,-0.03622765094041824
mqtt_TP_001,mqtt,rst_count,0.9690272808074951,0.9690272808074951,attack,-0.03622765094041824
mqtt_TP_001,mqtt,Srate,0.6099952459335327,0.6099952459335327,attack,-0.03622765094041824
mqtt_TP_001,mqtt,Tot sum,0.2959516942501068,0.2959516942501068,attack,-0.03622765094041824
mqtt_TP_001,mqtt,fin_count,0.22958320379257202,0.22958320379257202,attack,-0.03622765094041824
mqtt_TP_001,mqtt,syn_flag_number,0.2037215530872345,0.2037215530872345,attack,-0.03622765094041824
mqtt_TP_001,mqtt,Min,0.19261963665485382,0.19261963665485382,attack,-0.03622765094041824
mqtt_TP_001,mqtt,ack_flag_number,0.1328543722629547,0.1328543722629547,attack,-0.03622765094041824
mqtt_TP_001,mqtt,Max,0.12010606378316879,0.12010606378316879,attack,-0.03622765094041824
mqtt_TP_001,mqtt,Header_Length,0.10103335976600647,0.10103335976600647,attack,-0.03622765094041824
mqtt_TP_001,mqtt,Number,0.0989496260881424,0.0989496260881424,attack,-0.03622765094041824
mqtt_TP_001,mqtt,Std,-0.08484337478876114,0.08484337478876114,benign,-0.03622765094041824
mqtt_TP_002,mqtt,Rate,3.5539612770080566,3.5539612770080566,attack,-0.03622765094041824
mqtt_TP_002,mqtt,syn_count,3.364267110824585,3.364267110824585,attack,-0.03622765094041824
mqtt_TP_002,mqtt,ack_count,2.0421226024627686,2.0421226024627686,attack,-0.03622765094041824
mqtt_TP_002,mqtt,IAT,1.0650253295898438,1.0650253295898438,attack,-0.03622765094041824
mqtt_TP_002,mqtt,rst_count,0.9649665355682373,0.9649665355682373,attack,-0.03622765094041824
mqtt_TP_002,mqtt,Srate,0.6580952405929565,0.6580952405929565,attack,-0.03622765094041824
mqtt_TP_002,mqtt,Tot sum,0.2635013163089752,0.2635013163089752,attack,-0.03622765094041824
mqtt_TP_002,mqtt,Min,0.26278138160705566,0.26278138160705566,attack,-0.03622765094041824
mqtt_TP_002,mqtt,psh_flag_number,0.1996156871318817,0.1996156871318817,attack,-0.03622765094041824
mqtt_TP_002,mqtt,Covariance,0.19276604056358337,0.19276604056358337,attack,-0.03622765094041824
mqtt_TP_002,mqtt,fin_count,0.18780571222305298,0.18780571222305298,attack,-0.03622765094041824
mqtt_TP_002,mqtt,Header_Length,0.18382522463798523,0.18382522463798523,attack,-0.03622765094041824
mqtt_TP_002,mqtt,syn_flag_number,0.1761484444141388,0.1761484444141388,attack,-0.03622765094041824
mqtt_TP_002,mqtt,Tot size,-0.14035028219223022,0.14035028219223022,benign,-0.03622765094041824
mqtt_TP_002,mqtt,ack_flag_number,0.13292068243026733,0.13292068243026733,attack,-0.03622765094041824
mqtt_TP_003,mqtt,Rate,3.4958677291870117,3.4958677291870117,attack,-0.03622765094041824
mqtt_TP_003,mqtt,syn_count,3.3521945476531982,3.3521945476531982,attack,-0.03622765094041824
mqtt_TP_003,mqtt,ack_count,2.0629069805145264,2.0629069805145264,attack,-0.03622765094041824
mqtt_TP_003,mqtt,IAT,1.1254969835281372,1.1254969835281372,attack,-0.03622765094041824
mqtt_TP_003,mqtt,rst_count,0.9740827083587646,0.9740827083587646,attack,-0.03622765094041824
mqtt_TP_003,mqtt,Srate,0.6322349309921265,0.6322349309921265,attack,-0.03622765094041824
mqtt_TP_003,mqtt,Tot sum,0.2937558889389038,0.2937558889389038,attack,-0.03622765094041824
mqtt_TP_003,mqtt,psh_flag_number,0.22899417579174042,0.22899417579174042,attack,-0.03622765094041824
mqtt_TP_003,mqtt,fin_count,0.20742903649806976,0.20742903649806976,attack,-0.03622765094041824
mqtt_TP_003,mqtt,Min,0.1900314837694168,0.1900314837694168,attack,-0.03622765094041824
mqtt_TP_003,mqtt,Covariance,0.18597380816936493,0.18597380816936493,attack,-0.03622765094041824
mqtt_TP_003,mqtt,syn_flag_number,0.1763293743133545,0.1763293743133545,attack,-0.03622765094041824
mqtt_TP_003,mqtt,ack_flag_number,0.13301724195480347,0.13301724195480347,attack,-0.03622765094041824
mqtt_TP_003,mqtt,Header_Length,0.12461517751216888,0.12461517751216888,attack,-0.03622765094041824
mqtt_TP_003,mqtt,Number,0.09125547111034393,0.09125547111034393,attack,-0.03622765094041824
mqtt_TP_004,mqtt,Rate,3.5224108695983887,3.5224108695983887,attack,-0.03622765094041824
mqtt_TP_004,mqtt,syn_count,3.318986177444458,3.318986177444458,attack,-0.03622765094041824
mqtt_TP_004,mqtt,ack_count,2.034435272216797,2.034435272216797,attack,-0.03622765094041824
mqtt_TP_004,mqtt,IAT,1.1543885469436646,1.1543885469436646,attack,-0.03622765094041824
mqtt_TP_004,mqtt,rst_count,0.9377824068069458,0.9377824068069458,attack,-0.03622765094041824
mqtt_TP_004,mqtt,Srate,0.6498095989227295,0.6498095989227295,attack,-0.03622765094041824
mqtt_TP_004,mqtt,Tot sum,0.2814613878726959,0.2814613878726959,attack,-0.03622765094041824
mqtt_TP_004,mqtt,Min,0.23806291818618774,0.23806291818618774,attack,-0.03622765094041824
mqtt_TP_004,mqtt,Covariance,0.20976302027702332,0.20976302027702332,attack,-0.03622765094041824
mqtt_TP_004,mqtt,fin_count,0.18884755671024323,0.18884755671024323,attack,-0.03622765094041824
mqtt_TP_004,mqtt,psh_flag_number,0.18782036006450653,0.18782036006450653,attack,-0.03622765094041824
mqtt_TP_004,mqtt,syn_flag_number,0.1761484444141388,0.1761484444141388,attack,-0.03622765094041824
mqtt_TP_004,mqtt,Header_Length,0.17483119666576385,0.17483119666576385,attack,-0.03622765094041824
mqtt_TP_004,mqtt,Magnitue,-0.17469491064548492,0.17469491064548492,benign,-0.03622765094041824
