feasible,fit_seconds,fpr_gap,meta_best_iteration,model,objective,params_json,protocol_hint,stage,status,threshold,trial,val_f1,val_fpr,val_pr_auc,val_precision,val_recall
1,1.2138189780525863,0.0,107,xgboost,0.9775542816096069,"{""colsample_bytree"": 0.8622472890958742, ""gamma"": 0.0030770873351299594, ""learning_rate"": 0.026757233150910758, ""max_bin"": 256, ""max_depth"": 5, ""min_child_weight"": 5.145979598926262, ""n_estimators"": 1980, ""reg_alpha"": 0.0015786099559227428, ""reg_lambda"": 9.890858444770402, ""subsample"": 0.7247080490314949}",wifi,coarse,ok,0.12904608249664307,11,0.9967158761840631,0.006916013230634006,0.9999707546376774,0.9998188653824485,0.9936320879671328
1,1.280902458820492,0.0,94,xgboost,0.9476200191706898,"{""colsample_bytree"": 0.7584395387651148, ""gamma"": 0.0005105830058159375, ""learning_rate"": 0.15446132677355912, ""max_bin"": 512, ""max_depth"": 4, ""min_child_weight"": 14.91035290063646, ""n_estimators"": 2847, ""reg_alpha"": 0.2500724991476561, ""reg_lambda"": 2.236752452787824, ""subsample"": 0.9351824183713127}",wifi,coarse,ok,0.014783177524805069,12,0.9975445689842166,0.009992366941919368,0.9999823921133351,0.9997387690337296,0.9953599793857135
1,1.5313226198777556,0.0,209,xgboost,1.0393496011364705,"{""colsample_bytree"": 0.6841771449042041, ""gamma"": 2.886732040720825, ""learning_rate"": 0.027934037266117116, ""max_bin"": 384, ""max_depth"": 5, ""min_child_weight"": 4.282826504702868, ""n_estimators"": 1882, ""reg_alpha"": 1.0172746374243193, ""reg_lambda"": 0.005098200208731695, ""subsample"": 0.6945505993508694}",wifi,refine,ok,0.20216089487075806,13,0.9974462634929756,0.0008095667661277265,0.9999801060954444,0.9999788211488377,0.9949265013991706
1,1.4716333618853241,0.0,196,xgboost,1.0384271712831967,"{""colsample_bytree"": 0.6166909302034189, ""gamma"": 3.2555016570631725, ""learning_rate"": 0.034371550295902706, ""max_bin"": 512, ""max_depth"": 4, ""min_child_weight"": 3.516386607325735, ""n_estimators"": 1455, ""reg_alpha"": 0.3971667192729877, ""reg_lambda"": 0.003306156472808873, ""subsample"": 0.6768183294004687}",wifi,refine,ok,0.2248031497001648,14,0.9974489926795476,0.0009020886822566095,0.999981308524303,0.9999764009514652,0.9949343280850388
1,1.5642605868633837,0.0,284,xgboost,1.0421295303582332,"{""colsample_bytree"": 0.6932667398921242, ""gamma"": 3.539166229019938, ""learning_rate"": 0.02557342644631575, ""max_bin"": 512, ""max_depth"": 3, ""min_child_weight"": 4.666533108509644, ""n_estimators"": 1600, ""reg_alpha"": 0.7264182927042149, ""reg_lambda"": 0.0017806513174796763, ""subsample"": 0.6868371509261307}",wifi,refine,ok,0.4886098802089691,15,0.9974504808414861,0.0005320010177410774,0.9999811938831558,0.9999860823850193,0.9949277055046888
1,1.582800341071561,0.0,350,xgboost,1.0435202152830312,"{""colsample_bytree"": 0.6775016601757066, ""gamma"": 2.9145995696312266, ""learning_rate"": 0.023461348691795815, ""max_bin"": 256, ""max_depth"": 3, ""min_child_weight"": 3.2748258933153043, ""n_estimators"": 1442, ""reg_alpha"": 0.4718982101846842, ""reg_lambda"": 0.0010069130660756251, ""subsample"": 0.7344536093744406}",wifi,refine,ok,0.5583205819129944,16,0.9974531946427456,0.00039321814354775287,0.9999840415152622,0.9999897130485139,0.9949295116629661
1,1.6966011028271168,0.0,408,xgboost,1.040049044745015,"{""colsample_bytree"": 0.55, ""gamma"": 2.027991360516342, ""learning_rate"": 0.02164552489387548, ""max_bin"": 256, ""max_depth"": 3, ""min_child_weight"": 4.762747105846876, ""n_estimators"": 1703, ""reg_alpha"": 0.22466856031873897, ""reg_lambda"": 0.0005642807292455023, ""subsample"": 0.663353346216528}",wifi,refine,ok,0.32018351554870605,17,0.9974517049192597,0.0007401753290310643,0.9999818623213192,0.9999806366195411,0.994935532190557
1,1.339184857206419,0.0,195,xgboost,1.037037175334449,"{""colsample_bytree"": 0.5625477494810126, ""gamma"": 1.8147050687407698, ""learning_rate"": 0.03274278833403807, ""max_bin"": 256, ""max_depth"": 4, ""min_child_weight"": 3.5177873416255228, ""n_estimators"": 1421, ""reg_alpha"": 0.29613735256164964, ""reg_lambda"": 0.0008227141362236751, ""subsample"": 0.8916329355963594}",wifi,refine,ok,0.19927288591861725,18,0.9974468840215379,0.0010408715564499342,0.9999801375482084,0.9999727704109974,0.9949337260322797
1,3.041646358091384,0.0,27,catboost,1.004708687370945,"{""bagging_temperature"": 0.4962011116728271, ""border_count"": 128, ""depth"": 9, ""iterations"": 1322, ""l2_leaf_reg"": 0.8931835287478719, ""learning_rate"": 0.0696377779243786, ""random_strength"": 1.0273236797409109}",wifi,coarse,ok,0.028694983778511558,1,0.9975009474794633,0.00427913862096084,0.999982522021802,0.999888087149259,0.9951251788096694
1,2.611767099937424,0.0,36,catboost,1.0037827304464957,"{""bagging_temperature"": 0.30941261830317424, ""border_count"": 128, ""depth"": 8, ""iterations"": 2983, ""l2_leaf_reg"": 10.923187998491542, ""learning_rate"": 0.049509354359579226, ""random_strength"": 1.4194086948522544}",wifi,coarse,ok,0.0594687566534428,2,0.9975003485149041,0.004371660537089723,0.9999797460497784,0.9998856678269264,0.9951263829151876
1,7.546413962030783,0.0,290,catboost,0.9476872658160373,"{""bagging_temperature"": 3.4445309394812686, ""border_count"": 64, ""depth"": 10, ""iterations"": 2431, ""l2_leaf_reg"": 5.761443798407321, ""learning_rate"": 0.04378031241956807, ""random_strength"": 6.516122914190668}",wifi,coarse,ok,0.012512003776890608,3,0.9976120058547486,0.009992366941919368,0.999978587609645,0.9997388042555558,0.9954942371509901
1,2.441804599016905,0.0,94,catboost,0.9478909540262748,"{""bagging_temperature"": 2.262033971279971, ""border_count"": 64, ""depth"": 7, ""iterations"": 3625, ""l2_leaf_reg"": 3.0531075849263614, ""learning_rate"": 0.19441553096136882, ""random_strength"": 0.5853748929268262}",wifi,coarse,ok,0.012360336041301366,4,0.9975844864114917,0.009969236462887146,0.9999766448730926,0.9997393942215657,0.995438848297154
1,2.7998787018004805,0.0,222,catboost,0.9910473797936682,"{""bagging_temperature"": 1.2915374646129403, ""border_count"": 64, ""depth"": 6, ""iterations"": 4504, ""l2_leaf_reg"": 1.5510033220812625, ""learning_rate"": 0.01202150732851881, ""random_strength"": 1.9875084245476253}",wifi,coarse,ok,0.030535884097080402,5,0.9974871218009684,0.005643836883861865,0.9999725366263658,0.9998524024525389,0.9951330054955376
1,2.5130757379811257,0.0,111,catboost,0.9476414552596673,"{""bagging_temperature"": 3.718212592515751, ""border_count"": 254, ""depth"": 6, ""iterations"": 3259, ""l2_leaf_reg"": 4.459647098881962, ""learning_rate"": 0.17581857099441398, ""random_strength"": 0.6047128417040643}",wifi,coarse,ok,0.01171250262460111,6,0.9975660409006494,0.009992366941919368,0.999981675564228,0.9997387802488844,0.9954027251316088
1,6.321522491052747,0.0,349,catboost,0.9481326455835828,"{""bagging_temperature"": 4.03028467326536, ""border_count"": 128, ""depth"": 9, ""iterations"": 3898, ""l2_leaf_reg"": 35.29867877762341, ""learning_rate"": 0.04781886672515482, ""random_strength"": 0.046875723479049315}",wifi,coarse,ok,0.01311885258736498,7,0.9975947665885838,0.009946105983854925,0.9999787766709624,0.9997400039059878,0.9954587160382039
1,4.433353873901069,0.0,165,catboost,0.9477477860061856,"{""bagging_temperature"": 2.8408138506482628, ""border_count"": 128, ""depth"": 9, ""iterations"": 2751, ""l2_leaf_reg"": 6.38416567998165, ""learning_rate"": 0.11908036448342552, ""random_strength"": 0.14877058526275624}",wifi,coarse,ok,0.013656098145994668,8,0.997672479635705,0.009992366941919368,0.9999795157934823,0.9997388358365596,0.9956146477028075
1,5.541838849894702,0.0,113,catboost,0.947645884674571,"{""bagging_temperature"": 4.9334022717425965, ""border_count"": 254, ""depth"": 10, ""iterations"": 4347, ""l2_leaf_reg"": 2.218936294525335, ""learning_rate"": 0.0968576701158867, ""random_strength"": 0.3184549225663166}",wifi,coarse,ok,0.01323518920104974,9,0.9975705771033303,0.009992366941919368,0.9999795398086863,0.9997387826181601,0.995411755922995
